Radius	Area	AreaStd	AreaMin	AreaMax	ImageJ	ImageJStd	ImageJMin	ImageJMax	Crofton2	Crofton2Std	Crofton2Min	Crofton2Max	Crofton4	Crofton4Std	Crofton4Min	Crofton4Max
 25.800	 -0.004	  0.174	 -0.534	  0.614	  4.391	  0.355	  3.589	  4.823	  0.005	  0.652	 -1.163	  0.775	 -0.004	  0.337	 -0.764	  0.406
 25.850	 -0.001	  0.190	 -0.490	  0.606	  4.384	  0.376	  3.600	  4.980	 -0.009	  0.642	 -1.354	  0.580	 -0.012	  0.356	 -0.756	  0.554
 25.900	  0.004	  0.196	 -0.684	  0.408	  4.383	  0.357	  3.400	  5.138	 -0.014	  0.545	 -1.544	  0.386	 -0.015	  0.339	 -0.947	  0.701
 25.950	  0.004	  0.171	 -0.735	  0.446	  4.412	  0.319	  3.200	  4.935	  0.014	  0.394	 -1.734	  0.193	  0.010	  0.302	 -1.138	  0.507
 26.000	 -0.007	  0.156	 -0.505	  0.296	  4.386	  0.257	  3.509	  4.733	 -0.014	  0.117	 -0.962	  0.000	 -0.016	  0.244	 -0.847	  0.313
 26.050	 -0.004	  0.152	 -0.370	  0.380	  4.402	  0.313	  3.817	  5.039	  0.013	  0.427	 -0.192	  1.727	 -0.003	  0.297	 -0.558	  0.601
 26.100	  0.001	  0.136	 -0.331	  0.276	  4.391	  0.333	  3.618	  4.985	 -0.026	  0.542	 -0.383	  1.533	 -0.015	  0.316	 -0.748	  0.548
 26.150	 -0.008	  0.140	 -0.386	  0.359	  4.379	  0.324	  3.776	  5.141	 -0.042	  0.600	 -0.574	  1.338	 -0.028	  0.308	 -0.600	  0.694
 26.200	 -0.004	  0.125	 -0.348	  0.301	  4.414	  0.369	  3.934	  5.652	  0.007	  0.663	 -0.763	  1.145	  0.003	  0.350	 -0.452	  1.177
 26.250	 -0.007	  0.141	 -0.312	  0.335	  4.382	  0.397	  3.736	  5.451	 -0.050	  0.667	 -0.952	  0.952	 -0.029	  0.377	 -0.642	  0.984
 26.300	  0.008	  0.171	 -0.415	  0.368	  4.411	  0.410	  3.893	  5.250	  0.021	  0.665	 -1.141	  0.760	 -0.004	  0.388	 -0.495	  0.792
 26.350	  0.006	  0.196	 -0.380	  0.537	  4.417	  0.403	  3.696	  5.051	  0.007	  0.622	 -1.328	  0.569	 -0.000	  0.382	 -0.684	  0.601
 26.400	 -0.011	  0.196	 -0.437	  0.431	  4.378	  0.381	  3.646	  4.852	 -0.040	  0.564	 -1.515	  0.379	 -0.039	  0.362	 -0.733	  0.410
 26.450	 -0.000	  0.184	 -0.449	  0.598	  4.411	  0.291	  3.450	  4.653	 -0.017	  0.415	 -1.701	  0.189	 -0.009	  0.276	 -0.921	  0.220
 26.500	 -0.001	  0.167	 -0.552	  0.490	  4.417	  0.118	  3.752	  4.456	 -0.006	  0.073	 -0.943	  0.000	 -0.006	  0.112	 -0.636	  0.031
 26.550	  0.003	  0.127	 -0.339	  0.383	  4.409	  0.240	  4.259	  5.458	 -0.020	  0.366	 -0.188	  1.695	 -0.015	  0.227	 -0.157	  0.979
 26.600	  0.009	  0.100	 -0.264	  0.231	  4.426	  0.356	  4.063	  5.260	 -0.002	  0.535	 -0.376	  1.504	 -0.001	  0.337	 -0.345	  0.790
 26.650	  0.002	  0.109	 -0.324	  0.393	  4.432	  0.397	  3.868	  5.062	  0.029	  0.630	 -0.563	  1.313	  0.003	  0.376	 -0.532	  0.600
 26.700	 -0.005	  0.141	 -0.384	  0.285	  4.420	  0.422	  3.674	  5.010	 -0.016	  0.648	 -0.749	  1.124	 -0.011	  0.400	 -0.718	  0.549
 26.750	  0.000	  0.167	 -0.445	  0.267	  4.426	  0.417	  3.480	  5.163	 -0.017	  0.644	 -0.935	  0.935	 -0.007	  0.395	 -0.904	  0.692
 26.800	  0.004	  0.183	 -0.683	  0.336	  4.419	  0.383	  3.287	  4.966	 -0.023	  0.628	 -1.119	  0.746	 -0.015	  0.363	 -1.089	  0.504
 26.850	  0.005	  0.184	 -0.788	  0.272	  4.446	  0.331	  3.094	  4.771	  0.030	  0.599	 -1.304	  0.559	  0.008	  0.314	 -1.273	  0.317
 26.900	 -0.001	  0.174	 -0.760	  0.471	  4.427	  0.310	  3.596	  5.269	 -0.014	  0.533	 -1.487	  0.372	 -0.012	  0.294	 -0.799	  0.787
 26.950	  0.003	  0.166	 -0.383	  0.362	  4.434	  0.291	  3.893	  5.074	 -0.002	  0.397	 -1.670	  0.186	 -0.007	  0.275	 -0.519	  0.600
 27.000	 -0.003	  0.157	 -0.446	  0.427	  4.432	  0.240	  3.701	  4.880	 -0.005	  0.065	 -0.926	  0.000	 -0.011	  0.227	 -0.704	  0.414
 27.050	 -0.003	  0.129	 -0.292	  0.404	  4.439	  0.326	  3.996	  5.660	 -0.005	  0.387	 -0.185	  1.664	 -0.005	  0.309	 -0.425	  1.153
 27.100	 -0.004	  0.113	 -0.269	  0.381	  4.430	  0.357	  3.804	  5.466	 -0.014	  0.511	 -0.369	  1.476	 -0.015	  0.338	 -0.609	  0.966
 27.150	  0.003	  0.137	 -0.334	  0.357	  4.435	  0.367	  3.957	  5.271	 -0.040	  0.592	 -0.552	  1.289	 -0.013	  0.348	 -0.466	  0.780
 27.200	 -0.002	  0.142	 -0.270	  0.332	  4.439	  0.365	  3.766	  5.078	 -0.006	  0.630	 -0.735	  1.103	 -0.011	  0.346	 -0.649	  0.595
 27.250	  0.003	  0.150	 -0.336	  0.350	  4.449	  0.357	  3.917	  5.227	  0.007	  0.640	 -0.917	  0.917	 -0.003	  0.339	 -0.507	  0.735
 27.300	  0.008	  0.152	 -0.401	  0.367	  4.467	  0.372	  3.727	  5.034	  0.026	  0.617	 -1.099	  0.733	  0.012	  0.352	 -0.689	  0.550
 27.350	  0.001	  0.158	 -0.425	  0.469	  4.466	  0.385	  3.537	  5.183	  0.014	  0.595	 -1.280	  0.548	  0.009	  0.365	 -0.871	  0.690
 27.400	 -0.011	  0.188	 -0.533	  0.272	  4.436	  0.384	  3.348	  4.991	 -0.020	  0.537	 -1.460	  0.365	 -0.021	  0.364	 -1.052	  0.506
 27.450	  0.011	  0.168	 -0.811	  0.287	  4.453	  0.291	  3.160	  4.800	 -0.013	  0.389	 -1.639	  0.182	 -0.007	  0.276	 -1.232	  0.323
 27.500	 -0.008	  0.181	 -0.919	  0.218	  4.437	  0.222	  3.452	  4.610	 -0.009	  0.090	 -0.909	  0.000	 -0.023	  0.210	 -0.957	  0.140
 27.550	  0.004	  0.121	 -0.481	  0.274	  4.448	  0.237	  3.743	  5.038	 -0.020	  0.361	 -0.181	  1.633	 -0.015	  0.225	 -0.683	  0.545
 27.600	  0.000	  0.105	 -0.340	  0.245	  4.438	  0.288	  4.231	  5.862	 -0.030	  0.498	 -0.362	  1.449	 -0.026	  0.273	 -0.223	  1.324
 27.650	 -0.001	  0.105	 -0.284	  0.590	  4.464	  0.374	  4.042	  5.670	  0.016	  0.588	 -0.542	  1.266	 -0.003	  0.355	 -0.403	  1.141
 27.700	  0.002	  0.124	 -0.270	  0.518	  4.456	  0.402	  3.854	  5.479	 -0.026	  0.630	 -0.722	  1.083	 -0.012	  0.382	 -0.583	  0.958
 27.750	  0.001	  0.147	 -0.216	  0.528	  4.467	  0.423	  4.003	  5.289	  0.015	  0.633	 -0.901	  0.901	 -0.003	  0.401	 -0.443	  0.776
 27.800	 -0.009	  0.156	 -0.286	  0.414	  4.451	  0.389	  3.816	  5.100	 -0.036	  0.612	 -1.079	  0.719	 -0.021	  0.369	 -0.622	  0.595
 27.850	  0.006	  0.186	 -0.275	  0.505	  4.468	  0.364	  3.768	  4.911	  0.001	  0.581	 -1.257	  0.539	 -0.006	  0.345	 -0.669	  0.414
 27.900	 -0.001	  0.186	 -0.468	  0.391	  4.454	  0.314	  3.582	  4.723	 -0.026	  0.525	 -1.434	  0.358	 -0.021	  0.298	 -0.847	  0.234
 27.950	  0.004	  0.168	 -0.416	  0.398	  4.463	  0.223	  3.592	  4.869	 -0.014	  0.387	 -1.610	  0.179	 -0.014	  0.211	 -0.840	  0.371
 28.000	 -0.007	  0.125	 -0.285	  0.365	  4.470	  0.180	  3.878	  5.015	 -0.008	  0.084	 -0.893	  0.000	 -0.009	  0.170	 -0.570	  0.508
 28.050	 -0.002	  0.102	 -0.316	  0.493	  4.469	  0.303	  4.163	  5.298	  0.001	  0.377	 -0.178	  1.604	 -0.011	  0.288	 -0.302	  0.774
 28.100	  0.006	  0.120	 -0.308	  0.337	  4.495	  0.360	  3.978	  5.111	  0.018	  0.497	 -0.356	  1.423	  0.011	  0.341	 -0.479	  0.595
 28.150	  0.004	  0.125	 -0.300	  0.343	  4.486	  0.377	  3.793	  5.061	 -0.012	  0.560	 -0.533	  1.243	  0.001	  0.358	 -0.656	  0.546
 28.200	  0.006	  0.137	 -0.333	  0.307	  4.497	  0.381	  3.609	  5.205	  0.004	  0.608	 -0.709	  1.064	  0.009	  0.361	 -0.832	  0.681
 28.250	 -0.001	  0.152	 -0.446	  0.312	  4.484	  0.366	  3.426	  5.019	 -0.006	  0.628	 -0.885	  0.885	 -0.005	  0.347	 -1.008	  0.503
 28.300	  0.005	  0.156	 -0.440	  0.355	  4.483	  0.343	  3.902	  5.493	 -0.003	  0.612	 -1.060	  0.707	 -0.007	  0.325	 -0.558	  0.950
 28.350	 -0.003	  0.159	 -0.514	  0.476	  4.475	  0.355	  3.719	  5.307	 -0.011	  0.563	 -1.235	  0.529	 -0.016	  0.336	 -0.733	  0.772
 28.400	 -0.003	  0.163	 -0.548	  0.439	  4.473	  0.345	  3.864	  5.121	 -0.012	  0.494	 -1.408	  0.352	 -0.020	  0.327	 -0.597	  0.595
 28.450	  0.002	  0.154	 -0.543	  0.401	  4.498	  0.291	  3.818	  4.936	  0.008	  0.369	 -1.582	  0.176	  0.002	  0.276	 -0.643	  0.418
 28.500	  0.004	  0.141	 -0.343	  0.362	  4.501	  0.213	  4.098	  4.752	 -0.003	  0.048	 -0.877	  0.000	  0.003	  0.202	 -0.378	  0.242
 28.550	  0.002	  0.134	 -0.341	  0.597	  4.500	  0.272	  3.916	  5.492	  0.001	  0.368	 -0.175	  1.576	  0.001	  0.258	 -0.553	  0.942
 28.600	  0.002	  0.121	 -0.300	  0.401	  4.491	  0.296	  4.060	  5.308	 -0.008	  0.484	 -0.350	  1.399	 -0.009	  0.281	 -0.418	  0.765
 28.650	 -0.000	  0.093	 -0.221	  0.361	  4.495	  0.307	  4.204	  5.315	 -0.010	  0.555	 -0.524	  1.222	 -0.007	  0.291	 -0.283	  0.770
 28.700	 -0.002	  0.106	 -0.220	  0.282	  4.484	  0.366	  4.022	  5.131	 -0.028	  0.605	 -0.697	  1.045	 -0.019	  0.347	 -0.457	  0.595
 28.750	 -0.004	  0.132	 -0.297	  0.319	  4.478	  0.407	  3.841	  5.083	 -0.053	  0.615	 -0.870	  0.870	 -0.027	  0.386	 -0.630	  0.547
 28.800	 -0.008	  0.158	 -0.336	  0.354	  4.469	  0.406	  3.661	  5.224	 -0.036	  0.617	 -1.042	  0.694	 -0.036	  0.384	 -0.802	  0.679
 28.850	 -0.002	  0.167	 -0.375	  0.275	  4.501	  0.371	  3.481	  5.042	 -0.013	  0.554	 -1.213	  0.520	 -0.008	  0.352	 -0.974	  0.505
 28.900	 -0.002	  0.172	 -0.529	  0.309	  4.502	  0.318	  3.302	  4.860	 -0.003	  0.481	 -1.384	  0.346	 -0.009	  0.301	 -1.146	  0.331
 28.950	 -0.001	  0.162	 -0.607	  0.229	  4.499	  0.248	  3.124	  4.679	 -0.010	  0.372	 -1.554	  0.173	 -0.013	  0.235	 -1.316	  0.158
 29.000	 -0.003	  0.135	 -0.646	  0.300	  4.506	  0.062	  4.044	  4.820	 -0.003	  0.054	 -0.862	  0.000	 -0.007	  0.059	 -0.446	  0.290
 29.050	 -0.004	  0.107	 -0.460	  0.332	  4.502	  0.245	  4.319	  5.868	 -0.019	  0.349	 -0.172	  1.549	 -0.013	  0.233	 -0.187	  1.282
 29.100	  0.006	  0.090	 -0.238	  0.288	  4.507	  0.314	  4.139	  5.686	 -0.011	  0.472	 -0.344	  1.375	 -0.010	  0.297	 -0.358	  1.108
 29.150	  0.001	  0.092	 -0.205	  0.431	  4.519	  0.374	  3.961	  5.505	  0.013	  0.563	 -0.515	  1.201	 -0.000	  0.354	 -0.529	  0.935
 29.200	  0.009	  0.141	 -0.211	  0.685	  4.535	  0.399	  4.102	  5.324	  0.015	  0.609	 -0.685	  1.027	  0.014	  0.378	 -0.397	  0.762
 29.250	 -0.000	  0.141	 -0.328	  0.602	  4.514	  0.370	  3.924	  5.144	 -0.009	  0.609	 -0.855	  0.855	 -0.008	  0.351	 -0.567	  0.590
 29.300	  0.006	  0.153	 -0.261	  0.481	  4.530	  0.338	  3.879	  4.965	  0.015	  0.579	 -1.024	  0.683	  0.006	  0.320	 -0.612	  0.418
 29.350	  0.007	  0.151	 -0.304	  0.361	  4.532	  0.289	  3.888	  5.104	  0.023	  0.546	 -1.193	  0.511	  0.006	  0.274	 -0.605	  0.548
 29.400	 -0.002	  0.156	 -0.275	  0.351	  4.521	  0.301	  3.711	  4.925	 -0.003	  0.480	 -1.361	  0.340	 -0.006	  0.286	 -0.774	  0.377
 29.450	 -0.003	  0.150	 -0.393	  0.304	  4.517	  0.286	  3.535	  5.063	 -0.008	  0.376	 -1.528	  0.170	 -0.011	  0.271	 -0.942	  0.507
 29.500	 -0.005	  0.135	 -0.365	  0.330	  4.529	  0.226	  3.806	  4.885	 -0.005	  0.065	 -0.847	  0.000	 -0.002	  0.214	 -0.687	  0.336
 29.550	  0.002	  0.105	 -0.337	  0.283	  4.524	  0.285	  4.077	  5.154	 -0.013	  0.339	 -0.169	  1.523	 -0.008	  0.270	 -0.432	  0.590
 29.600	 -0.000	  0.105	 -0.310	  0.307	  4.539	  0.315	  3.901	  5.107	  0.003	  0.474	 -0.338	  1.351	  0.005	  0.299	 -0.600	  0.543
 29.650	 -0.002	  0.118	 -0.284	  0.368	  4.528	  0.324	  3.726	  5.244	  0.001	  0.552	 -0.506	  1.180	 -0.007	  0.307	 -0.767	  0.672
 29.700	  0.008	  0.125	 -0.403	  0.319	  4.550	  0.297	  4.179	  5.067	  0.030	  0.571	 -0.673	  1.010	  0.012	  0.281	 -0.339	  0.502
 29.750	  0.001	  0.118	 -0.306	  0.270	  4.528	  0.336	  4.004	  5.517	 -0.008	  0.581	 -0.840	  0.840	 -0.010	  0.318	 -0.507	  0.928
 29.800	  0.008	  0.137	 -0.353	  0.435	  4.545	  0.366	  3.829	  5.340	  0.005	  0.574	 -1.007	  0.671	  0.005	  0.347	 -0.674	  0.758
 29.850	  0.009	  0.151	 -0.294	  0.599	  4.554	  0.358	  3.968	  5.164	  0.030	  0.535	 -1.173	  0.503	  0.011	  0.339	 -0.544	  0.590
 29.900	 -0.002	  0.164	 -0.378	  0.548	  4.542	  0.324	  3.923	  4.988	 -0.010	  0.479	 -1.338	  0.334	 -0.001	  0.307	 -0.588	  0.421
 29.950	 -0.001	  0.160	 -0.604	  0.425	  4.522	  0.282	  3.750	  4.812	 -0.014	  0.354	 -1.503	  0.167	 -0.022	  0.267	 -0.754	  0.254
 30.000	 -0.002	  0.141	 -0.440	  0.303	  4.531	  0.169	  3.577	  4.638	 -0.004	  0.059	 -0.833	  0.000	 -0.015	  0.160	 -0.919	  0.087
 30.050	  0.006	  0.106	 -0.207	  0.322	  4.535	  0.181	  4.153	  5.341	 -0.019	  0.335	 -0.166	  1.498	 -0.012	  0.171	 -0.374	  0.752
 30.100	  0.000	  0.090	 -0.187	  0.516	  4.536	  0.298	  4.290	  5.348	 -0.004	  0.480	 -0.332	  1.329	 -0.012	  0.283	 -0.246	  0.757
 30.150	  0.001	  0.101	 -0.307	  0.358	  4.553	  0.351	  4.117	  5.173	  0.004	  0.545	 -0.498	  1.161	  0.002	  0.333	 -0.411	  0.590
 30.200	 -0.000	  0.109	 -0.253	  0.270	  4.538	  0.370	  3.945	  5.127	 -0.015	  0.580	 -0.662	  0.993	 -0.014	  0.351	 -0.576	  0.544
 30.250	 -0.002	  0.124	 -0.305	  0.287	  4.546	  0.379	  3.773	  4.953	  0.000	  0.582	 -0.826	  0.826	 -0.008	  0.360	 -0.740	  0.378
 30.300	 -0.000	  0.152	 -0.356	  0.303	  4.554	  0.362	  3.602	  5.087	 -0.004	  0.577	 -0.990	  0.660	 -0.001	  0.344	 -0.904	  0.504
 30.350	 -0.006	  0.164	 -0.615	  0.318	  4.546	  0.325	  3.431	  4.914	 -0.026	  0.537	 -1.153	  0.494	 -0.010	  0.308	 -1.067	  0.339
 30.400	 -0.002	  0.151	 -0.425	  0.333	  4.560	  0.246	  3.261	  4.742	  0.007	  0.458	 -1.316	  0.329	  0.001	  0.233	 -1.230	  0.174
 30.450	  0.010	  0.131	 -0.374	  0.278	  4.563	  0.226	  4.010	  5.182	  0.010	  0.339	 -1.478	  0.164	  0.003	  0.215	 -0.522	  0.590
 30.500	  0.002	  0.117	 -0.358	  0.360	  4.547	  0.183	  3.966	  5.010	 -0.007	  0.073	 -0.820	  0.000	 -0.014	  0.174	 -0.565	  0.425
 30.550	 -0.005	  0.098	 -0.207	  0.373	  4.553	  0.290	  4.227	  5.701	 -0.004	  0.350	 -0.164	  1.473	 -0.009	  0.275	 -0.318	  1.079
 30.600	  0.003	  0.104	 -0.192	  0.283	  4.562	  0.327	  4.057	  5.528	 -0.007	  0.464	 -0.327	  1.307	 -0.002	  0.310	 -0.481	  0.914
 30.650	 -0.002	  0.106	 -0.281	  0.261	  4.564	  0.354	  3.887	  5.356	  0.012	  0.538	 -0.489	  1.142	 -0.002	  0.336	 -0.643	  0.749
 30.700	 -0.003	  0.111	 -0.234	  0.340	  4.555	  0.335	  4.022	  5.185	 -0.009	  0.550	 -0.651	  0.977	 -0.012	  0.318	 -0.517	  0.585
 30.750	  0.007	  0.131	 -0.322	  0.721	  4.588	  0.312	  3.978	  5.014	  0.034	  0.578	 -0.813	  0.813	  0.018	  0.296	 -0.560	  0.421
 30.800	  0.004	  0.144	 -0.344	  0.495	  4.558	  0.326	  3.987	  5.146	 -0.019	  0.558	 -0.974	  0.649	 -0.012	  0.309	 -0.553	  0.545
 30.850	 -0.000	  0.141	 -0.332	  0.370	  4.566	  0.340	  3.818	  4.975	 -0.014	  0.529	 -1.135	  0.486	 -0.006	  0.323	 -0.715	  0.382
 30.900	 -0.005	  0.145	 -0.454	  0.246	  4.559	  0.326	  3.650	  5.107	 -0.025	  0.474	 -1.294	  0.324	 -0.014	  0.309	 -0.875	  0.506
 30.950	  0.005	  0.137	 -0.410	  0.255	  4.579	  0.258	  3.483	  4.937	  0.015	  0.324	 -1.454	  0.162	  0.004	  0.245	 -1.035	  0.344
 31.000	 -0.008	  0.138	 -0.665	  0.296	  4.559	  0.206	  4.167	  4.768	 -0.003	  0.051	 -0.806	  0.000	 -0.017	  0.195	 -0.388	  0.182
 31.050	  0.002	  0.118	 -0.291	  0.270	  4.571	  0.243	  3.999	  5.024	 -0.010	  0.332	 -0.161	  1.449	 -0.006	  0.231	 -0.549	  0.423
 31.100	 -0.001	  0.093	 -0.315	  0.178	  4.574	  0.262	  3.832	  5.279	 -0.003	  0.466	 -0.322	  1.286	 -0.005	  0.248	 -0.709	  0.664
 31.150	 -0.000	  0.080	 -0.209	  0.218	  4.564	  0.314	  4.264	  5.709	 -0.021	  0.528	 -0.482	  1.124	 -0.016	  0.298	 -0.301	  1.069
 31.200	 -0.004	  0.096	 -0.234	  0.224	  4.564	  0.344	  4.097	  5.539	 -0.030	  0.559	 -0.641	  0.962	 -0.017	  0.326	 -0.460	  0.907
 31.250	  0.007	  0.125	 -0.260	  0.295	  4.590	  0.375	  3.930	  5.370	  0.022	  0.575	 -0.800	  0.800	  0.006	  0.355	 -0.620	  0.746
 31.300	  0.009	  0.141	 -0.253	  0.364	  4.606	  0.368	  4.062	  5.202	  0.030	  0.561	 -0.958	  0.639	  0.020	  0.349	 -0.496	  0.585
 31.350	  0.002	  0.145	 -0.247	  0.368	  4.590	  0.338	  4.019	  5.034	 -0.002	  0.526	 -1.116	  0.478	  0.004	  0.321	 -0.538	  0.425
 31.400	 -0.001	  0.147	 -0.306	  0.501	  4.588	  0.293	  3.853	  4.867	  0.000	  0.456	 -1.274	  0.318	 -0.000	  0.277	 -0.696	  0.265
 31.450	  0.006	  0.151	 -0.559	  0.568	  4.588	  0.193	  3.688	  4.700	  0.005	  0.324	 -1.431	  0.159	 -0.001	  0.183	 -0.854	  0.105
 31.500	  0.002	  0.119	 -0.521	  0.313	  4.581	  0.119	  4.116	  5.126	 -0.003	  0.050	 -0.794	  0.000	 -0.009	  0.113	 -0.450	  0.508
 31.550	  0.005	  0.083	 -0.229	  0.219	  4.594	  0.255	  4.369	  5.377	  0.003	  0.346	 -0.158	  1.426	  0.002	  0.242	 -0.212	  0.745
 31.600	 -0.000	  0.081	 -0.193	  0.253	  4.591	  0.316	  4.203	  5.211	 -0.020	  0.422	 -0.316	  1.266	 -0.003	  0.299	 -0.370	  0.585
 31.650	  0.002	  0.097	 -0.254	  0.254	  4.582	  0.342	  4.039	  5.167	 -0.024	  0.505	 -0.474	  1.106	 -0.012	  0.325	 -0.527	  0.542
 31.700	 -0.010	  0.119	 -0.284	  0.287	  4.580	  0.354	  3.875	  5.295	 -0.005	  0.546	 -0.631	  0.946	 -0.015	  0.335	 -0.684	  0.662
 31.750	  0.002	  0.137	 -0.534	  0.287	  4.585	  0.344	  3.711	  5.129	 -0.028	  0.541	 -0.787	  0.787	 -0.012	  0.326	 -0.841	  0.504
 31.800	  0.004	  0.130	 -0.375	  0.223	  4.605	  0.314	  3.548	  4.964	  0.020	  0.551	 -0.943	  0.629	  0.006	  0.297	 -0.996	  0.346
 31.850	 -0.000	  0.135	 -0.373	  0.285	  4.590	  0.295	  3.971	  5.384	 -0.009	  0.503	 -1.099	  0.471	 -0.010	  0.279	 -0.597	  0.743
 31.900	 -0.001	  0.142	 -0.279	  0.315	  4.585	  0.289	  4.100	  5.219	 -0.013	  0.448	 -1.254	  0.313	 -0.016	  0.274	 -0.476	  0.585
 31.950	 -0.006	  0.134	 -0.341	  0.251	  4.589	  0.271	  4.058	  5.054	 -0.019	  0.350	 -1.408	  0.156	 -0.013	  0.257	 -0.517	  0.428
 32.000	  0.004	  0.118	 -0.404	  0.342	  4.593	  0.217	  3.896	  4.890	 -0.008	  0.078	 -0.781	  0.000	 -0.011	  0.205	 -0.672	  0.271
 32.050	  0.005	  0.103	 -0.280	  0.339	  4.593	  0.262	  4.145	  5.549	 -0.020	  0.328	 -0.156	  1.404	 -0.013	  0.249	 -0.437	  0.894
 32.100	 -0.002	  0.103	 -0.220	  0.336	  4.599	  0.286	  4.273	  5.385	 -0.008	  0.442	 -0.312	  1.246	 -0.007	  0.271	 -0.317	  0.737
 32.150	 -0.007	  0.101	 -0.222	  0.270	  4.599	  0.277	  4.111	  5.221	 -0.000	  0.488	 -0.467	  1.089	 -0.009	  0.263	 -0.472	  0.581
 32.200	 -0.000	  0.099	 -0.225	  0.236	  4.615	  0.308	  4.239	  5.227	  0.009	  0.542	 -0.621	  0.932	  0.004	  0.292	 -0.352	  0.585
 32.250	  0.002	  0.103	 -0.259	  0.262	  4.609	  0.336	  4.077	  5.184	 -0.001	  0.546	 -0.775	  0.775	 -0.002	  0.319	 -0.506	  0.543
 32.300	  0.009	  0.125	 -0.293	  0.409	  4.620	  0.343	  3.916	  5.021	  0.026	  0.545	 -0.929	  0.619	  0.007	  0.325	 -0.660	  0.387
 32.350	 -0.007	  0.145	 -0.418	  0.312	  4.593	  0.353	  3.755	  5.147	 -0.014	  0.516	 -1.082	  0.464	 -0.020	  0.334	 -0.814	  0.505
 32.400	  0.003	  0.147	 -0.513	  0.215	  4.617	  0.304	  3.595	  4.985	  0.004	  0.436	 -1.235	  0.309	  0.001	  0.288	 -0.967	  0.350
 32.450	  0.000	  0.134	 -0.487	  0.208	  4.600	  0.256	  3.436	  4.823	 -0.005	  0.340	 -1.387	  0.154	 -0.016	  0.243	 -1.120	  0.196
 32.500	 -0.003	  0.118	 -0.491	  0.202	  4.612	  0.117	  3.682	  4.662	 -0.003	  0.049	 -0.769	  0.000	 -0.006	  0.111	 -0.887	  0.041
 32.550	 -0.001	  0.094	 -0.346	  0.225	  4.606	  0.185	  4.501	  5.884	 -0.005	  0.321	 -0.154	  1.382	 -0.013	  0.176	 -0.112	  1.199
 32.600	  0.003	  0.075	 -0.202	  0.157	  4.605	  0.273	  4.341	  5.722	 -0.016	  0.427	 -0.307	  1.227	 -0.015	  0.259	 -0.265	  1.044
 32.650	 -0.002	  0.077	 -0.209	  0.418	  4.606	  0.301	  4.181	  5.560	 -0.011	  0.479	 -0.459	  1.072	 -0.015	  0.285	 -0.418	  0.889
 32.700	  0.001	  0.095	 -0.187	  0.438	  4.630	  0.346	  4.022	  5.398	  0.020	  0.532	 -0.612	  0.917	  0.007	  0.328	 -0.570	  0.735
 32.750	 -0.001	  0.115	 -0.224	  0.310	  4.609	  0.336	  4.147	  5.237	 -0.018	  0.530	 -0.763	  0.763	 -0.015	  0.319	 -0.452	  0.581
 32.800	  0.001	  0.136	 -0.232	  0.389	  4.617	  0.329	  4.106	  5.077	 -0.011	  0.540	 -0.915	  0.610	 -0.009	  0.312	 -0.493	  0.428
 32.850	 -0.002	  0.148	 -0.359	  0.408	  4.613	  0.290	  3.948	  4.917	 -0.013	  0.496	 -1.065	  0.457	 -0.014	  0.275	 -0.644	  0.275
 32.900	 -0.003	  0.127	 -0.250	  0.250	  4.616	  0.245	  3.956	  5.041	 -0.018	  0.436	 -1.216	  0.304	 -0.012	  0.232	 -0.638	  0.391
 32.950	 -0.001	  0.118	 -0.406	  0.415	  4.631	  0.236	  3.798	  5.164	 -0.004	  0.328	 -1.366	  0.152	  0.001	  0.223	 -0.788	  0.507
 33.000	  0.003	  0.108	 -0.386	  0.433	  4.625	  0.184	  4.040	  5.005	 -0.004	  0.053	 -0.758	  0.000	 -0.006	  0.174	 -0.560	  0.355
 33.050	  0.003	  0.091	 -0.337	  0.187	  4.637	  0.257	  4.282	  5.245	 -0.008	  0.319	 -0.151	  1.362	  0.004	  0.244	 -0.332	  0.581
 33.100	 -0.000	  0.089	 -0.289	  0.292	  4.627	  0.295	  4.125	  5.086	 -0.011	  0.427	 -0.302	  1.208	 -0.007	  0.280	 -0.483	  0.429
 33.150	 -0.000	  0.098	 -0.213	  0.279	  4.616	  0.313	  3.967	  5.325	 -0.018	  0.474	 -0.452	  1.056	 -0.018	  0.297	 -0.633	  0.655
 33.200	  0.002	  0.104	 -0.283	  0.208	  4.639	  0.304	  3.811	  5.167	  0.015	  0.538	 -0.602	  0.904	  0.003	  0.288	 -0.782	  0.503
 33.250	 -0.002	  0.112	 -0.323	  0.253	  4.642	  0.291	  4.216	  5.289	  0.015	  0.539	 -0.752	  0.752	  0.004	  0.276	 -0.400	  0.618
 33.300	  0.006	  0.124	 -0.335	  0.497	  4.635	  0.318	  4.059	  5.411	 -0.006	  0.518	 -0.901	  0.601	 -0.003	  0.301	 -0.550	  0.732
 33.350	 -0.000	  0.124	 -0.290	  0.368	  4.636	  0.306	  4.183	  5.253	 -0.007	  0.493	 -1.049	  0.450	 -0.004	  0.290	 -0.434	  0.581
 33.400	  0.002	  0.132	 -0.246	  0.296	  4.629	  0.293	  4.142	  5.095	 -0.016	  0.439	 -1.198	  0.299	 -0.012	  0.278	 -0.473	  0.430
 33.450	 -0.003	  0.131	 -0.345	  0.338	  4.634	  0.254	  3.987	  4.938	  0.001	  0.311	 -1.345	  0.149	 -0.008	  0.241	 -0.622	  0.280
